DOC_ID	Dialect	Title	Author	Link
01173	AE	غلطه وبندفع ثمنها السنين	غلطان يامعاندني	http://forums.graaam.com/up/uploaded21/555250_01282099501.rar
01174	SA	جاني قال أحبك بعد ما أهاني و داس كرامتي إلا الكرامة حبيبي إعمل حسابك	دااااانه	http://up.graaam.com/forums/555250/01283671871.rar
01175	SA	اوراق من خريف الماضي	حورانيه	http://up.graaam.com/forums/555250/01286141663.rar
01176	SA	عندما نستلذ الألم	حمام الحجاز	http://up.graaam.com/forums/555250/01286643889.rar
01177	GA	عنيده مثل ابوها	قطرة الم	http://up.graaam.com/forums/555250/01286784079.rar
01178	AE	فارسه ما تهاب اخيول الغدر	منطوق قلبي	http://up.graaam.com/forums/555250/01286818443.rar
01179	AE	غربة الأيام	ظنون	http://up.graaam.com/forums/555250/01287478171.rar
01180	SA	أربعة عشر أخوه يعيشون في صراع مع الزمن	قاتلني ويموت فيني	http://up.graaam.com/forums/555250/01287690043.rar
01181	SA	لا تغيرت قل لي دنيتي وش تكون ! جثة و إدفنوها داخل ترابها	كاتب - 01181	http://up.graaam.com/forums/555250/01286148592.rar
01182	SA	ياحظ عينك	كاتب - 01182	http://up.graaam.com/forums/555250/11288264264.rar
01183	AE	سالفه عشق	كاتب - 01183	http://up.graaam.com/forums/555250/01288264264.rar
01184	MSA	نورس على شطان الماضي	غيورة	http://up.graaam.com/forums/555250/11288263382.rar
01185	KW	أنجبرت فيك وماتوقعت أحبك و أموت فيك	مفتون قلبي	http://up.graaam.com/forums/555250/01288470483.rar
01186	SA	أسطورة الموت	ديما القطبي	http://up.graaam.com/forums/555250/01288514752.rar
01187	SA	مشاغبات عاشقين	هدوووء الكون + رونق إنثى	http://up.graaam.com/forums/555250/01288645809.rar
01188	SA	لا تحسب إني بعد هجرك بناديك ! غلطان لو ظنيت إني أبيك	دااااانه	http://up.graaam.com/forums/555250/01288651164.rar
01189	SA	بعض القلوب مسكره الله يبيح سدها	كاتب - 01189	http://up.graaam.com/forums/555250/21288791672.rar
01190	KW	وش رجعك ? لا يكون قلبك حس إنه جرحني وجعك	بقايا أمل	http://up.graaam.com/forums/555250/01290703551.rar
01191	SA	وقت حاجتي ناديتك و ما رديت على صوتي	عزي فوق كل اعتبار أو أحساس بلا ألم	http://up.graaam.com/forums/555250/01291650959.rar
01192	SA	بعد كذبك لاترتجي مني نظره , ترى لقيت اللي يسواك ألف مره	بنت الخزاعي	http://up.graaam.com/forums/555250/01292232551.rar
01193	SA	مر الزمن تمردت تكبرت تجبرت	ندو و ش	http://up.graaam.com/forums/555250/11292232551.rar
01194	AE	ودي نعيش الحب بإحساس طفلين حتى العتب من بيننا إبتسامة	وديمه	http://up.graaam.com/forums/555250/01293739271.rar
01195	GA	سلاسل من خيوط العنكبوت	أريج الحب	http://up.graaam.com/forums/555250/01294337704.rar
01196	SA	كل شي فيني إنجرح إلا فخامة كبريائي	هوااجس	http://up.graaam.com/forums/555250/01294342501.rar
01197	SA	إصبعي و هو إصبعي إذا غدرني أقطعه	سهم المملكه	http://up.graaam.com/forums/555250/01294246105.rar
01198	GA	رفضتك و أهنتك و بعدها عرفت إني أموت في هواك	بنوتة كيوت تاكل توت	http://up.graaam.com/forums/555250/01296257838.rar
01199	AE	خليجيات في الإمارات	يتيمة زايد	http://up.graaam.com/forums/353459/01298871444.zip
01200	AE	حنيتك راحت لوين وشفيك ما تشتاق لي	ملتفت صوبك لوعينك تهل دم	http://up.graaam.com/forums/353459/01300639582.zip
01201	GA	شقائق النعمان	ساعة بلا عقارب	http://up.graaam.com/forums/353459/01300822967.zip
01202	SA	مشهور ويعني مشهور تلعب بمشاعري لا يا حبيبي منت معذور	شذآوي وفتو و آم هبآل آطفآل وهذي آنآ	http://up.graaam.com/forums/353459/01300903704.zip
01203	GA	كنت أحسبك حيل مني قريب لكن طلعت قريب بس بشكل ثاني	تعبت اصبر	http://up.graaam.com/forums/353459/01305100773.zip
01204	SA	اكرهك بتخوني اذبحك	cuota	http://up.graaam.com/forums/353459/01305000559.rar
01205	AE	ايام عبيد	فويو	http://up.graaam.com/forums/353459/01305002935.rar
01206	GA	حبي هم اليوم ومآضيآ دمعة عين	هيمو	http://up.graaam.com/forums/353459/11305002935.rar
01207	SA	روح معاه وخلني استمتع بنغمة بكاي	صرخة وفا او ولهانه لشوفته	http://up.graaam.com/forums/353459/01305089800.zip
01208	SA	يمسح الدمعة بشكوى	هدوئي	http://up.graaam.com/forums/342465/01307528314.rar
01209	MSA	على عتباات الماضي	الغرنوق	http://up.graaam.com/forums/342465/01309143273.rar
01210	SA	إذا أن تثر دم ع ع ينك	يهزها الشوق	http://up.graaam.com/forums/515149/01310240469.rar
01211	SA	الله يسامح إثنين جابوني للدنيا و راحو و خلوني	عطر الغلا	http://up.graaam.com/forums/353459/01322983264.zip
01212	SA	جروح من عبق الماضي	kesat 3thap	http://up.graaam.com/forums/353459/11322983264.zip
01213	SA	خاتم في أصابع رجال	Nonaz	http://up.graaam.com/forums/353459/21322983264.zip
01214	SA	مدرسة المشاغبين	ورده حمراء	http://up.graaam.com/forums/353459/01322983360.zip
01215	SA	عيونك ذبحتني وبسمتك دوختني كلك على بعضك تعجبني	حنين الروح	http://up.graaam.com/forums/353459/01323580677.zip
01216	SA	واللي جمعنا وإلتقينا وكنت لك واللي فطر قلبي بحبي لك	عبير الورد والشوق	http://up.graaam.com/forums/353459/11323066377.zip
01217	MSA	أحلامي المزعجة	easeel	http://up.graaam.com/forums/353459/21323734015.zip
01219	SA	عشاق يعتلون ناصية القلوب	ألماسة العمر	http://up.graaam.com/forums/342465/01326088109.rar
01220	AE	وللقلوب معارك	وجه النهار	http://up.graaam.com/forums/342465/01332297508.rar
01222	SA	نوح الحمام	طيف الاحباب	http://up.graaam.com/forums/342465/01334065449.rar
01223	SA	تعبانة يمه وين أحضانك أبي أنام بحضنك بس دخيلك لا تصحيني	الكريستال	http://up.graaam.com/forums/342465/01335299201.rar
01224	GA	قلوب تتراقص على أنغام الألم	روونق	http://up.graaam.com/forums/342465/01335793979.rar
01225	SA	ما أدري ألقاها من جرح القرايب و إلا عذاب الأحباب	طيفك وهم	http://up.graaam.com/forums/660006/01335822399.rar
01226	AE	لاتمثلين إحتياجج لي وأنتي بحضن غيري مقزرتها	سحرته بنظرتي	http://up.graaam.com/forums/660006/01335822359.rar
01227	SA	إكتساها الخجل يوم قلت لها أحبك	جرحني وصار معشوقي	http://up.graaam.com/forums/660006/01335875201.rar
01228	SA	ياللي تقول إن البنات بدنيتك ولاشي دنياك ماتسوى بليا العذارى	عاشقة القصايد	http://up.graaam.com/forums/342465/01335901150.rar
01230	GA	جمعتنا الصدف و فرقنا القدر بس	الاليت القدر	http://up.graaam.com/forums/342465/01337328848.rar
01231	SA,LEV	مابنكسر صابر لو فرصتي تمضي والحظ لو عاثر بصنع أنا حظي	مستر برهوم	http://up.graaam.com/forums/342465/01337777724.rar
01232	SA	دموع أسقطت حصون القصور	فيرونا العاشقة	http://up.graaam.com/forums/342465/21337777724.rar
01233	SA	أحتاج لك إذا ضيق الوقت صدري	أنفاس الحب	http://up.graaam.com/forums/342465/01337865135.rar
01234	AE	إن كان له حق يخون حتى أنا لي حق الخيانة لكن للأسف بخيانتنا ما تساوينا	هب آطفآل آل + هذي آنآ	http://up.graaam.com/forums/342465/01337969634.rar
01235	SA	وكابرت بفراقك مع إني تألمت	أكابر	http://up.graaam.com/forums/342465/11338067863.rar
01236	SA	خطوات لثمتها أفواه شيطانية	هذيآن	http://up.graaam.com/forums/342465/01338067932.rar
01238	AE	خذني على قد عقلي	سراب العين	http://up.graaam.com/forums/342465/01339420253.rar
01239	SA	يوم شفتك طاح قلبي بطوله	مجهولة	http://up.graaam.com/forums/342465/11339484717.rar
01240	SA	ربيع عمري	فيلسوفة	http://up.graaam.com/forums/342465/01340303306.rar
01241	SA	وش فادني صبري ومقطان الحنين اللي سرق عطري سنين	× آنآ × روح حآلمه	http://up.graaam.com/forums/342465/01340303813.rar
01242	SA	لاصد قلبي صد من دون رجعة	سهم المملكة	http://up.graaam.com/forums/342465/01340618245.rar
01243	GA	وينك أنادي لك	eng.noory	http://up.graaam.com/forums/342465/11342221175.rar
01246	GA	عاشقات على الأراضي اليابانية	زهر الأقحوان	http://up.graaam.com/forums/342465/01345327916.rar
01247	SA	حبيبي قبل فرقاك أحفر لي قبري بيدينك حضن القبر أهون من حضن غيرك	حلات برمشتى	http://up.graaam.com/forums/342465/01347656404.rar
01248	SA	من تحت سقف الشقى أخذتني . . للكاتبه نررجسيهي	نررجسيهي	http://up.graaam.com/forums/657818/01414680881.rar
01249	SA	ويشلون تلمح دموعي وتتجاهلها من بعد ماكنت تمسحها	مشكلتي عشقتك	http://up.graaam.com/forums/657818/01424936075.rar
